# written by /home/mroughan/Reports/Networking/Topology/Waxman/Matlab/Estimation/G.m (Matlab version 0.03)
# written on 01-Jun-2016
# 
# parameters 
#    region = unit square
# format:   s,   G(s)
 6.328,  0.101380
 6.329,  0.101356
 6.330,  0.101331
 6.331,  0.101307
 6.332,  0.101282
 6.333,  0.101258
 6.334,  0.101233
 6.335,  0.101208
 6.336,  0.101184
 6.337,  0.101160
 6.338,  0.101135
 6.339,  0.101111
 6.340,  0.101086
 6.341,  0.101062
 6.342,  0.101037
 6.343,  0.101013
 6.344,  0.100988
 6.345,  0.100964
 6.346,  0.100939
 6.347,  0.100915
 6.348,  0.100891
 6.349,  0.100866
 6.350,  0.100842
 6.351,  0.100818
 6.352,  0.100793
 6.353,  0.100769
 6.354,  0.100744
 6.355,  0.100720
 6.356,  0.100696
 6.357,  0.100671
 6.358,  0.100647
 6.359,  0.100623
 6.360,  0.100599
 6.361,  0.100574
 6.362,  0.100550
 6.363,  0.100526
 6.364,  0.100501
 6.365,  0.100477
 6.366,  0.100453
 6.367,  0.100429
 6.368,  0.100404
 6.369,  0.100380
 6.370,  0.100356
 6.371,  0.100332
 6.372,  0.100308
 6.373,  0.100283
 6.374,  0.100259
 6.375,  0.100235
 6.376,  0.100211
 6.377,  0.100187
 6.378,  0.100163
 6.379,  0.100139
 6.380,  0.100114
 6.381,  0.100090
 6.382,  0.100066
 6.383,  0.100042
 6.384,  0.100018
 6.385,  0.099994
 6.386,  0.099970
 6.387,  0.099946
 6.388,  0.099922
 6.389,  0.099898
 6.390,  0.099874
 6.391,  0.099850
 6.392,  0.099826
 6.393,  0.099802
 6.394,  0.099777
 6.395,  0.099753
 6.396,  0.099729
 6.397,  0.099706
 6.398,  0.099682
 6.399,  0.099658
 6.400,  0.099634
 6.401,  0.099610
 6.402,  0.099586
 6.403,  0.099562
 6.404,  0.099538
 6.405,  0.099514
 6.406,  0.099490
 6.407,  0.099466
 6.408,  0.099442
 6.409,  0.099418
 6.410,  0.099394
 6.411,  0.099371
 6.412,  0.099347
 6.413,  0.099323
 6.414,  0.099299
 6.415,  0.099275
 6.416,  0.099251
 6.417,  0.099228
 6.418,  0.099204
 6.419,  0.099180
 6.420,  0.099156
 6.421,  0.099132
 6.422,  0.099109
 6.423,  0.099085
 6.424,  0.099061
 6.425,  0.099037
 6.426,  0.099014
 6.427,  0.098990
 6.428,  0.098966
 6.429,  0.098942
 6.430,  0.098919
 6.431,  0.098895
 6.432,  0.098871
 6.433,  0.098848
 6.434,  0.098824
 6.435,  0.098800
 6.436,  0.098777
 6.437,  0.098753
 6.438,  0.098729
 6.439,  0.098706
 6.440,  0.098682
 6.441,  0.098658
 6.442,  0.098635
 6.443,  0.098611
 6.444,  0.098587
 6.445,  0.098564
 6.446,  0.098540
 6.447,  0.098517
 6.448,  0.098493
 6.449,  0.098470
 6.450,  0.098446
 6.451,  0.098423
 6.452,  0.098399
 6.453,  0.098375
 6.454,  0.098352
 6.455,  0.098328
 6.456,  0.098305
 6.457,  0.098281
 6.458,  0.098258
 6.459,  0.098234
 6.460,  0.098211
 6.461,  0.098188
 6.462,  0.098164
 6.463,  0.098141
 6.464,  0.098117
 6.465,  0.098094
 6.466,  0.098070
 6.467,  0.098047
 6.468,  0.098024
 6.469,  0.098000
 6.470,  0.097977
 6.471,  0.097953
 6.472,  0.097930
 6.473,  0.097907
 6.474,  0.097883
 6.475,  0.097860
 6.476,  0.097837
 6.477,  0.097813
 6.478,  0.097790
 6.479,  0.097767
 6.480,  0.097743
 6.481,  0.097720
 6.482,  0.097697
 6.483,  0.097673
 6.484,  0.097650
 6.485,  0.097627
 6.486,  0.097604
 6.487,  0.097580
 6.488,  0.097557
 6.489,  0.097534
 6.490,  0.097511
 6.491,  0.097487
 6.492,  0.097464
 6.493,  0.097441
 6.494,  0.097418
 6.495,  0.097395
 6.496,  0.097371
 6.497,  0.097348
 6.498,  0.097325
 6.499,  0.097302
 6.500,  0.097279
 6.501,  0.097256
 6.502,  0.097233
 6.503,  0.097209
 6.504,  0.097186
 6.505,  0.097163
 6.506,  0.097140
 6.507,  0.097117
 6.508,  0.097094
 6.509,  0.097071
 6.510,  0.097048
 6.511,  0.097025
 6.512,  0.097002
 6.513,  0.096979
 6.514,  0.096956
 6.515,  0.096933
 6.516,  0.096910
 6.517,  0.096887
 6.518,  0.096864
 6.519,  0.096841
 6.520,  0.096818
 6.521,  0.096795
 6.522,  0.096772
 6.523,  0.096749
 6.524,  0.096726
 6.525,  0.096703
 6.526,  0.096680
 6.527,  0.096657
 6.528,  0.096634
 6.529,  0.096611
 6.530,  0.096588
 6.531,  0.096565
 6.532,  0.096542
 6.533,  0.096519
 6.534,  0.096496
 6.535,  0.096474
 6.536,  0.096451
 6.537,  0.096428
 6.538,  0.096405
 6.539,  0.096382
 6.540,  0.096359
 6.541,  0.096337
 6.542,  0.096314
 6.543,  0.096291
 6.544,  0.096268
 6.545,  0.096245
 6.546,  0.096223
 6.547,  0.096200
 6.548,  0.096177
 6.549,  0.096154
 6.550,  0.096131
 6.551,  0.096109
 6.552,  0.096086
 6.553,  0.096063
 6.554,  0.096041
 6.555,  0.096018
 6.556,  0.095995
 6.557,  0.095972
 6.558,  0.095950
 6.559,  0.095927
 6.560,  0.095904
 6.561,  0.095882
 6.562,  0.095859
 6.563,  0.095836
 6.564,  0.095814
 6.565,  0.095791
 6.566,  0.095768
 6.567,  0.095746
 6.568,  0.095723
 6.569,  0.095701
 6.570,  0.095678
 6.571,  0.095655
 6.572,  0.095633
 6.573,  0.095610
 6.574,  0.095588
 6.575,  0.095565
 6.576,  0.095543
 6.577,  0.095520
 6.578,  0.095497
 6.579,  0.095475
 6.580,  0.095452
 6.581,  0.095430
 6.582,  0.095407
 6.583,  0.095385
 6.584,  0.095362
 6.585,  0.095340
 6.586,  0.095317
 6.587,  0.095295
 6.588,  0.095273
 6.589,  0.095250
 6.590,  0.095228
 6.591,  0.095205
 6.592,  0.095183
 6.593,  0.095160
 6.594,  0.095138
 6.595,  0.095115
 6.596,  0.095093
 6.597,  0.095071
 6.598,  0.095048
 6.599,  0.095026
 6.600,  0.095004
 6.601,  0.094981
 6.602,  0.094959
 6.603,  0.094936
 6.604,  0.094914
 6.605,  0.094892
 6.606,  0.094869
 6.607,  0.094847
 6.608,  0.094825
 6.609,  0.094803
 6.610,  0.094780
 6.611,  0.094758
 6.612,  0.094736
 6.613,  0.094713
 6.614,  0.094691
 6.615,  0.094669
 6.616,  0.094647
 6.617,  0.094624
 6.618,  0.094602
 6.619,  0.094580
 6.620,  0.094558
 6.621,  0.094536
 6.622,  0.094513
 6.623,  0.094491
 6.624,  0.094469
 6.625,  0.094447
 6.626,  0.094425
 6.627,  0.094402
 6.628,  0.094380
 6.629,  0.094358
 6.630,  0.094336
 6.631,  0.094314
 6.632,  0.094292
 6.633,  0.094270
 6.634,  0.094247
 6.635,  0.094225
 6.636,  0.094203
 6.637,  0.094181
 6.638,  0.094159
 6.639,  0.094137
 6.640,  0.094115
 6.641,  0.094093
 6.642,  0.094071
 6.643,  0.094049
 6.644,  0.094027
 6.645,  0.094005
 6.646,  0.093983
 6.647,  0.093961
 6.648,  0.093939
 6.649,  0.093917
 6.650,  0.093895
 6.651,  0.093873
 6.652,  0.093851
 6.653,  0.093829
 6.654,  0.093807
 6.655,  0.093785
 6.656,  0.093763
 6.657,  0.093741
 6.658,  0.093719
 6.659,  0.093697
 6.660,  0.093675
 6.661,  0.093653
 6.662,  0.093631
 6.663,  0.093609
 6.664,  0.093588
 6.665,  0.093566
 6.666,  0.093544
 6.667,  0.093522
 6.668,  0.093500
 6.669,  0.093478
 6.670,  0.093456
 6.671,  0.093434
 6.672,  0.093413
 6.673,  0.093391
 6.674,  0.093369
 6.675,  0.093347
 6.676,  0.093325
 6.677,  0.093304
 6.678,  0.093282
 6.679,  0.093260
 6.680,  0.093238
 6.681,  0.093216
 6.682,  0.093195
 6.683,  0.093173
 6.684,  0.093151
 6.685,  0.093130
 6.686,  0.093108
 6.687,  0.093086
 6.688,  0.093064
 6.689,  0.093043
 6.690,  0.093021
 6.691,  0.092999
 6.692,  0.092978
 6.693,  0.092956
 6.694,  0.092934
 6.695,  0.092913
 6.696,  0.092891
 6.697,  0.092869
 6.698,  0.092848
 6.699,  0.092826
 6.700,  0.092804
 6.701,  0.092783
 6.702,  0.092761
 6.703,  0.092740
 6.704,  0.092718
 6.705,  0.092696
 6.706,  0.092675
 6.707,  0.092653
 6.708,  0.092632
 6.709,  0.092610
 6.710,  0.092588
 6.711,  0.092567
 6.712,  0.092545
 6.713,  0.092524
 6.714,  0.092502
 6.715,  0.092481
 6.716,  0.092459
 6.717,  0.092438
 6.718,  0.092416
 6.719,  0.092395
 6.720,  0.092373
 6.721,  0.092352
 6.722,  0.092330
 6.723,  0.092309
 6.724,  0.092288
 6.725,  0.092266
 6.726,  0.092245
 6.727,  0.092223
 6.728,  0.092202
 6.729,  0.092180
 6.730,  0.092159
 6.731,  0.092138
 6.732,  0.092116
 6.733,  0.092095
 6.734,  0.092073
 6.735,  0.092052
 6.736,  0.092031
 6.737,  0.092009
 6.738,  0.091988
 6.739,  0.091967
 6.740,  0.091945
 6.741,  0.091924
 6.742,  0.091903
 6.743,  0.091881
 6.744,  0.091860
 6.745,  0.091839
 6.746,  0.091817
 6.747,  0.091796
 6.748,  0.091775
 6.749,  0.091754
 6.750,  0.091732
 6.751,  0.091711
 6.752,  0.091690
 6.753,  0.091669
 6.754,  0.091647
 6.755,  0.091626
 6.756,  0.091605
 6.757,  0.091584
 6.758,  0.091562
 6.759,  0.091541
 6.760,  0.091520
 6.761,  0.091499
 6.762,  0.091478
 6.763,  0.091456
 6.764,  0.091435
 6.765,  0.091414
 6.766,  0.091393
 6.767,  0.091372
 6.768,  0.091351
 6.769,  0.091330
 6.770,  0.091308
 6.771,  0.091287
 6.772,  0.091266
 6.773,  0.091245
 6.774,  0.091224
 6.775,  0.091203
 6.776,  0.091182
 6.777,  0.091161
 6.778,  0.091140
 6.779,  0.091119
 6.780,  0.091098
 6.781,  0.091077
 6.782,  0.091056
 6.783,  0.091034
 6.784,  0.091013
 6.785,  0.090992
 6.786,  0.090971
 6.787,  0.090950
 6.788,  0.090929
 6.789,  0.090908
 6.790,  0.090887
 6.791,  0.090866
 6.792,  0.090846
 6.793,  0.090825
 6.794,  0.090804
 6.795,  0.090783
 6.796,  0.090762
 6.797,  0.090741
 6.798,  0.090720
 6.799,  0.090699
 6.800,  0.090678
 6.801,  0.090657
 6.802,  0.090636
 6.803,  0.090615
 6.804,  0.090594
 6.805,  0.090574
 6.806,  0.090553
 6.807,  0.090532
 6.808,  0.090511
 6.809,  0.090490
 6.810,  0.090469
 6.811,  0.090448
 6.812,  0.090428
 6.813,  0.090407
 6.814,  0.090386
 6.815,  0.090365
 6.816,  0.090344
 6.817,  0.090324
 6.818,  0.090303
 6.819,  0.090282
 6.820,  0.090261
 6.821,  0.090240
 6.822,  0.090220
 6.823,  0.090199
 6.824,  0.090178
 6.825,  0.090157
 6.826,  0.090137
 6.827,  0.090116
 6.828,  0.090095
 6.829,  0.090075
 6.830,  0.090054
 6.831,  0.090033
 6.832,  0.090012
 6.833,  0.089992
 6.834,  0.089971
 6.835,  0.089950
 6.836,  0.089930
 6.837,  0.089909
 6.838,  0.089888
 6.839,  0.089868
 6.840,  0.089847
 6.841,  0.089827
 6.842,  0.089806
 6.843,  0.089785
 6.844,  0.089765
 6.845,  0.089744
 6.846,  0.089724
 6.847,  0.089703
 6.848,  0.089682
 6.849,  0.089662
 6.850,  0.089641
 6.851,  0.089621
 6.852,  0.089600
 6.853,  0.089580
 6.854,  0.089559
 6.855,  0.089538
 6.856,  0.089518
 6.857,  0.089497
 6.858,  0.089477
 6.859,  0.089456
 6.860,  0.089436
 6.861,  0.089415
 6.862,  0.089395
 6.863,  0.089374
 6.864,  0.089354
 6.865,  0.089334
 6.866,  0.089313
 6.867,  0.089293
 6.868,  0.089272
 6.869,  0.089252
 6.870,  0.089231
 6.871,  0.089211
 6.872,  0.089190
 6.873,  0.089170
 6.874,  0.089150
 6.875,  0.089129
 6.876,  0.089109
 6.877,  0.089088
 6.878,  0.089068
 6.879,  0.089048
 6.880,  0.089027
 6.881,  0.089007
 6.882,  0.088987
 6.883,  0.088966
 6.884,  0.088946
 6.885,  0.088926
 6.886,  0.088905
 6.887,  0.088885
 6.888,  0.088865
 6.889,  0.088844
 6.890,  0.088824
 6.891,  0.088804
 6.892,  0.088784
 6.893,  0.088763
 6.894,  0.088743
 6.895,  0.088723
 6.896,  0.088702
 6.897,  0.088682
 6.898,  0.088662
 6.899,  0.088642
 6.900,  0.088621
 6.901,  0.088601
 6.902,  0.088581
 6.903,  0.088561
 6.904,  0.088541
 6.905,  0.088520
 6.906,  0.088500
 6.907,  0.088480
 6.908,  0.088460
 6.909,  0.088440
 6.910,  0.088420
 6.911,  0.088399
 6.912,  0.088379
 6.913,  0.088359
 6.914,  0.088339
 6.915,  0.088319
 6.916,  0.088299
 6.917,  0.088279
 6.918,  0.088259
 6.919,  0.088238
 6.920,  0.088218
 6.921,  0.088198
 6.922,  0.088178
 6.923,  0.088158
 6.924,  0.088138
 6.925,  0.088118
 6.926,  0.088098
 6.927,  0.088078
 6.928,  0.088058
 6.929,  0.088038
 6.930,  0.088018
 6.931,  0.087998
 6.932,  0.087978
 6.933,  0.087958
 6.934,  0.087938
 6.935,  0.087918
 6.936,  0.087898
 6.937,  0.087878
 6.938,  0.087858
 6.939,  0.087838
 6.940,  0.087818
 6.941,  0.087798
 6.942,  0.087778
 6.943,  0.087758
 6.944,  0.087738
 6.945,  0.087718
 6.946,  0.087698
 6.947,  0.087678
 6.948,  0.087658
 6.949,  0.087638
 6.950,  0.087618
 6.951,  0.087599
 6.952,  0.087579
 6.953,  0.087559
 6.954,  0.087539
 6.955,  0.087519
 6.956,  0.087499
 6.957,  0.087479
 6.958,  0.087460
 6.959,  0.087440
 6.960,  0.087420
 6.961,  0.087400
 6.962,  0.087380
 6.963,  0.087360
 6.964,  0.087341
 6.965,  0.087321
 6.966,  0.087301
 6.967,  0.087281
 6.968,  0.087261
 6.969,  0.087242
 6.970,  0.087222
 6.971,  0.087202
 6.972,  0.087182
 6.973,  0.087163
 6.974,  0.087143
 6.975,  0.087123
 6.976,  0.087103
 6.977,  0.087084
 6.978,  0.087064
 6.979,  0.087044
 6.980,  0.087025
 6.981,  0.087005
 6.982,  0.086985
 6.983,  0.086966
 6.984,  0.086946
 6.985,  0.086926
 6.986,  0.086906
 6.987,  0.086887
 6.988,  0.086867
 6.989,  0.086848
 6.990,  0.086828
 6.991,  0.086808
 6.992,  0.086789
 6.993,  0.086769
 6.994,  0.086749
 6.995,  0.086730
 6.996,  0.086710
 6.997,  0.086691
 6.998,  0.086671
 6.999,  0.086651
 7.000,  0.086632
 7.001,  0.086612
 7.002,  0.086593
 7.003,  0.086573
 7.004,  0.086554
 7.005,  0.086534
 7.006,  0.086515
 7.007,  0.086495
 7.008,  0.086476
 7.009,  0.086456
 7.010,  0.086436
 7.011,  0.086417
 7.012,  0.086397
 7.013,  0.086378
 7.014,  0.086358
 7.015,  0.086339
 7.016,  0.086320
 7.017,  0.086300
 7.018,  0.086281
 7.019,  0.086261
 7.020,  0.086242
 7.021,  0.086222
 7.022,  0.086203
 7.023,  0.086183
 7.024,  0.086164
 7.025,  0.086145
 7.026,  0.086125
 7.027,  0.086106
 7.028,  0.086086
 7.029,  0.086067
 7.030,  0.086048
 7.031,  0.086028
 7.032,  0.086009
 7.033,  0.085989
 7.034,  0.085970
 7.035,  0.085951
 7.036,  0.085931
 7.037,  0.085912
 7.038,  0.085893
 7.039,  0.085873
 7.040,  0.085854
 7.041,  0.085835
 7.042,  0.085816
 7.043,  0.085796
 7.044,  0.085777
 7.045,  0.085758
 7.046,  0.085738
 7.047,  0.085719
 7.048,  0.085700
 7.049,  0.085681
 7.050,  0.085661
 7.051,  0.085642
 7.052,  0.085623
 7.053,  0.085604
 7.054,  0.085584
 7.055,  0.085565
 7.056,  0.085546
 7.057,  0.085527
 7.058,  0.085507
 7.059,  0.085488
 7.060,  0.085469
 7.061,  0.085450
 7.062,  0.085431
 7.063,  0.085412
 7.064,  0.085392
 7.065,  0.085373
 7.066,  0.085354
 7.067,  0.085335
 7.068,  0.085316
 7.069,  0.085297
 7.070,  0.085277
 7.071,  0.085258
 7.072,  0.085239
 7.073,  0.085220
 7.074,  0.085201
 7.075,  0.085182
 7.076,  0.085163
 7.077,  0.085144
 7.078,  0.085125
 7.079,  0.085106
 7.080,  0.085086
 7.081,  0.085067
 7.082,  0.085048
 7.083,  0.085029
 7.084,  0.085010
 7.085,  0.084991
 7.086,  0.084972
 7.087,  0.084953
 7.088,  0.084934
 7.089,  0.084915
 7.090,  0.084896
 7.091,  0.084877
 7.092,  0.084858
 7.093,  0.084839
 7.094,  0.084820
 7.095,  0.084801
 7.096,  0.084782
 7.097,  0.084763
 7.098,  0.084744
 7.099,  0.084725
 7.100,  0.084706
 7.101,  0.084687
 7.102,  0.084669
 7.103,  0.084650
 7.104,  0.084631
 7.105,  0.084612
 7.106,  0.084593
 7.107,  0.084574
 7.108,  0.084555
 7.109,  0.084536
 7.110,  0.084517
 7.111,  0.084498
 7.112,  0.084480
 7.113,  0.084461
 7.114,  0.084442
 7.115,  0.084423
 7.116,  0.084404
 7.117,  0.084385
 7.118,  0.084366
 7.119,  0.084348
 7.120,  0.084329
 7.121,  0.084310
 7.122,  0.084291
 7.123,  0.084272
 7.124,  0.084254
 7.125,  0.084235
 7.126,  0.084216
 7.127,  0.084197
 7.128,  0.084178
 7.129,  0.084160
 7.130,  0.084141
 7.131,  0.084122
 7.132,  0.084103
 7.133,  0.084085
 7.134,  0.084066
 7.135,  0.084047
 7.136,  0.084028
 7.137,  0.084010
 7.138,  0.083991
 7.139,  0.083972
 7.140,  0.083954
 7.141,  0.083935
 7.142,  0.083916
 7.143,  0.083897
 7.144,  0.083879
 7.145,  0.083860
 7.146,  0.083841
 7.147,  0.083823
 7.148,  0.083804
 7.149,  0.083786
 7.150,  0.083767
 7.151,  0.083748
 7.152,  0.083730
 7.153,  0.083711
 7.154,  0.083692
 7.155,  0.083674
 7.156,  0.083655
 7.157,  0.083637
 7.158,  0.083618
 7.159,  0.083599
 7.160,  0.083581
 7.161,  0.083562
 7.162,  0.083544
 7.163,  0.083525
 7.164,  0.083507
 7.165,  0.083488
 7.166,  0.083469
 7.167,  0.083451
 7.168,  0.083432
 7.169,  0.083414
 7.170,  0.083395
 7.171,  0.083377
 7.172,  0.083358
 7.173,  0.083340
 7.174,  0.083321
 7.175,  0.083303
 7.176,  0.083284
 7.177,  0.083266
 7.178,  0.083247
 7.179,  0.083229
 7.180,  0.083210
 7.181,  0.083192
 7.182,  0.083173
 7.183,  0.083155
 7.184,  0.083137
 7.185,  0.083118
 7.186,  0.083100
 7.187,  0.083081
 7.188,  0.083063
 7.189,  0.083045
 7.190,  0.083026
 7.191,  0.083008
 7.192,  0.082989
 7.193,  0.082971
 7.194,  0.082953
 7.195,  0.082934
 7.196,  0.082916
 7.197,  0.082897
 7.198,  0.082879
 7.199,  0.082861
 7.200,  0.082842
 7.201,  0.082824
 7.202,  0.082806
 7.203,  0.082787
 7.204,  0.082769
 7.205,  0.082751
 7.206,  0.082732
 7.207,  0.082714
 7.208,  0.082696
 7.209,  0.082678
 7.210,  0.082659
 7.211,  0.082641
 7.212,  0.082623
 7.213,  0.082604
 7.214,  0.082586
 7.215,  0.082568
 7.216,  0.082550
 7.217,  0.082531
 7.218,  0.082513
 7.219,  0.082495
 7.220,  0.082477
 7.221,  0.082459
 7.222,  0.082440
 7.223,  0.082422
 7.224,  0.082404
 7.225,  0.082386
 7.226,  0.082368
 7.227,  0.082349
 7.228,  0.082331
 7.229,  0.082313
 7.230,  0.082295
 7.231,  0.082277
 7.232,  0.082259
 7.233,  0.082240
 7.234,  0.082222
 7.235,  0.082204
 7.236,  0.082186
 7.237,  0.082168
 7.238,  0.082150
 7.239,  0.082132
 7.240,  0.082113
 7.241,  0.082095
 7.242,  0.082077
 7.243,  0.082059
 7.244,  0.082041
 7.245,  0.082023
 7.246,  0.082005
 7.247,  0.081987
 7.248,  0.081969
 7.249,  0.081951
 7.250,  0.081933
 7.251,  0.081915
 7.252,  0.081897
 7.253,  0.081879
 7.254,  0.081861
 7.255,  0.081843
 7.256,  0.081825
 7.257,  0.081806
 7.258,  0.081788
 7.259,  0.081770
 7.260,  0.081752
 7.261,  0.081735
 7.262,  0.081717
 7.263,  0.081699
 7.264,  0.081681
 7.265,  0.081663
 7.266,  0.081645
 7.267,  0.081627
 7.268,  0.081609
 7.269,  0.081591
 7.270,  0.081573
 7.271,  0.081555
 7.272,  0.081537
 7.273,  0.081519
 7.274,  0.081501
 7.275,  0.081483
 7.276,  0.081465
 7.277,  0.081447
 7.278,  0.081430
 7.279,  0.081412
 7.280,  0.081394
 7.281,  0.081376
 7.282,  0.081358
 7.283,  0.081340
 7.284,  0.081322
 7.285,  0.081305
 7.286,  0.081287
 7.287,  0.081269
 7.288,  0.081251
 7.289,  0.081233
 7.290,  0.081215
 7.291,  0.081198
 7.292,  0.081180
 7.293,  0.081162
 7.294,  0.081144
 7.295,  0.081126
 7.296,  0.081109
 7.297,  0.081091
 7.298,  0.081073
 7.299,  0.081055
 7.300,  0.081037
 7.301,  0.081020
 7.302,  0.081002
 7.303,  0.080984
 7.304,  0.080966
 7.305,  0.080949
 7.306,  0.080931
 7.307,  0.080913
 7.308,  0.080896
 7.309,  0.080878
 7.310,  0.080860
 7.311,  0.080842
 7.312,  0.080825
 7.313,  0.080807
 7.314,  0.080789
 7.315,  0.080772
 7.316,  0.080754
 7.317,  0.080736
 7.318,  0.080719
 7.319,  0.080701
 7.320,  0.080683
 7.321,  0.080666
 7.322,  0.080648
 7.323,  0.080630
 7.324,  0.080613
 7.325,  0.080595
 7.326,  0.080578
 7.327,  0.080560
 7.328,  0.080542
 7.329,  0.080525
 7.330,  0.080507
 7.331,  0.080490
 7.332,  0.080472
 7.333,  0.080454
 7.334,  0.080437
 7.335,  0.080419
 7.336,  0.080402
 7.337,  0.080384
 7.338,  0.080367
 7.339,  0.080349
 7.340,  0.080331
 7.341,  0.080314
 7.342,  0.080296
 7.343,  0.080279
 7.344,  0.080261
 7.345,  0.080244
 7.346,  0.080226
 7.347,  0.080209
 7.348,  0.080191
 7.349,  0.080174
 7.350,  0.080156
 7.351,  0.080139
 7.352,  0.080121
 7.353,  0.080104
 7.354,  0.080086
 7.355,  0.080069
 7.356,  0.080052
 7.357,  0.080034
 7.358,  0.080017
 7.359,  0.079999
 7.360,  0.079982
 7.361,  0.079964
 7.362,  0.079947
 7.363,  0.079930
 7.364,  0.079912
 7.365,  0.079895
 7.366,  0.079877
 7.367,  0.079860
 7.368,  0.079843
 7.369,  0.079825
 7.370,  0.079808
 7.371,  0.079790
 7.372,  0.079773
 7.373,  0.079756
 7.374,  0.079738
 7.375,  0.079721
 7.376,  0.079704
 7.377,  0.079686
 7.378,  0.079669
 7.379,  0.079652
 7.380,  0.079634
 7.381,  0.079617
 7.382,  0.079600
 7.383,  0.079582
 7.384,  0.079565
 7.385,  0.079548
 7.386,  0.079531
 7.387,  0.079513
 7.388,  0.079496
 7.389,  0.079479
 7.390,  0.079461
 7.391,  0.079444
 7.392,  0.079427
 7.393,  0.079410
 7.394,  0.079392
 7.395,  0.079375
 7.396,  0.079358
 7.397,  0.079341
 7.398,  0.079324
 7.399,  0.079306
 7.400,  0.079289
 7.401,  0.079272
 7.402,  0.079255
 7.403,  0.079238
 7.404,  0.079220
 7.405,  0.079203
 7.406,  0.079186
 7.407,  0.079169
 7.408,  0.079152
 7.409,  0.079134
 7.410,  0.079117
 7.411,  0.079100
 7.412,  0.079083
 7.413,  0.079066
 7.414,  0.079049
 7.415,  0.079032
 7.416,  0.079014
 7.417,  0.078997
 7.418,  0.078980
 7.419,  0.078963
 7.420,  0.078946
 7.421,  0.078929
 7.422,  0.078912
 7.423,  0.078895
 7.424,  0.078878
 7.425,  0.078861
 7.426,  0.078844
 7.427,  0.078826
 7.428,  0.078809
 7.429,  0.078792
 7.430,  0.078775
 7.431,  0.078758
 7.432,  0.078741
